classification_id,subject_data,annotations,subject_ids
503957948,"{""90800628"": {""retired"": {""id"": 118049535, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:17:53.844Z"", ""updated_at"": ""2023-07-31T10:57:53.607Z"", ""retired_at"": ""2023-07-31T10:57:53.596Z"", ""subject_id"": 90800628, ""retirement_reason"": ""classification_count""}, ""png"": ""794625-24.png"", ""log_png"": ""log-794625-24.png"", ""Image Number"": ""794625-24""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 266.9325866699219, ""y"": 75.08106994628906}, {""x"": 244.49398803710938, ""y"": 83.93841552734375}, {""x"": 240.3605499267578, ""y"": 99.29115295410156}, {""x"": 237.99859619140625, ""y"": 113.4629135131836}, {""x"": 250.3988800048828, ""y"": 124.6822280883789}, {""x"": 268.7040710449219, ""y"": 130.58712768554688}, {""x"": 288.19024658203125, ""y"": 121.1392822265625}, {""x"": 291.7331848144531, ""y"": 101.06262969970703}, {""x"": 283.46630859375, ""y"": 84.5289077758789}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800628
503957973,"{""90800644"": {""retired"": null, ""png"": ""794625-40.png"", ""log_png"": ""log-794625-40.png"", ""Image Number"": ""794625-40""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 267.5231018066406, ""y"": 78.62400817871094}, {""x"": 250.3988800048828, ""y"": 84.5289077758789}, {""x"": 241.54153442382812, ""y"": 101.65311431884766}, {""x"": 245.08447265625, ""y"": 112.87242889404297}, {""x"": 253.35133361816406, ""y"": 125.86320495605469}, {""x"": 276.9709167480469, ""y"": 128.81565856933594}, {""x"": 292.9141540527344, ""y"": 121.72977447509766}, {""x"": 302.9524841308594, ""y"": 102.24360656738281}, {""x"": 292.9141540527344, ""y"": 85.11940002441406}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800644
503958676,"{""90800765"": {""retired"": null, ""png"": ""794663-38.png"", ""log_png"": ""log-794663-38.png"", ""Image Number"": ""794663-38""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 239.1795654296875, ""y"": 85.70988464355469}, {""x"": 242.72251892089844, ""y"": 100.47213745117188}, {""x"": 259.8467102050781, ""y"": 112.87242889404297}, {""x"": 285.23779296875, ""y"": 118.77732849121094}, {""x"": 301.1810302734375, ""y"": 112.28193664550781}, {""x"": 307.0859069824219, ""y"": 89.2528305053711}, {""x"": 294.09515380859375, ""y"": 76.26204681396484}, {""x"": 272.24700927734375, ""y"": 73.30960083007812}, {""x"": 253.9418182373047, ""y"": 76.8525390625}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 322.6565246582031, ""y"": 152.66232299804688}, {""x"": 316.7516174316406, ""y"": 162.11016845703125}, {""x"": 317.9325866699219, ""y"": 174.5104522705078}, {""x"": 329.7424011230469, ""y"": 180.4153594970703}, {""x"": 330.9233703613281, ""y"": 168.60556030273438}, {""x"": 336.23779296875, ""y"": 161.51968383789062}, {""x"": 332.6948547363281, ""y"": 154.4337921142578}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800765
503958707,"{""90800837"": {""retired"": {""id"": 118049416, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:11:06.592Z"", ""updated_at"": ""2023-07-31T11:04:49.762Z"", ""retired_at"": ""2023-07-31T11:04:49.751Z"", ""subject_id"": 90800837, ""retirement_reason"": ""classification_count""}, ""png"": ""794673-48.png"", ""log_png"": ""log-794673-48.png"", ""Image Number"": ""794673-48""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 48.207237243652344, ""y"": 109.2712631225586}, {""x"": 41.711849212646484, ""y"": 127.57644653320312}, {""x"": 40.53086853027344, ""y"": 142.92918395996094}, {""x"": 41.711849212646484, ""y"": 163.59634399414062}, {""x"": 49.38821792602539, ""y"": 178.35858154296875}, {""x"": 63.55997848510742, ""y"": 188.39691162109375}, {""x"": 78.9127197265625, ""y"": 185.44447326660156}, {""x"": 92.49398803710938, ""y"": 186.6254425048828}, {""x"": 94.26545715332031, ""y"": 173.63467407226562}, {""x"": 95.4464340209961, ""y"": 161.234375}, {""x"": 96.03692626953125, ""y"": 149.42457580566406}, {""x"": 87.17957305908203, ""y"": 137.0242919921875}, {""x"": 98.39888763427734, ""y"": 128.75743103027344}, {""x"": 106.07525634765625, ""y"": 120.49057006835938}, {""x"": 102.53231811523438, ""y"": 108.09027862548828}, {""x"": 75.96026611328125, ""y"": 105.72831726074219}, {""x"": 60.60752487182617, ""y"": 103.36636352539062}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800837
503984558,"{""90800886"": {""retired"": null, ""png"": ""794689-35.png"", ""log_png"": ""log-794689-35.png"", ""Image Number"": ""794689-35""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 155.96694946289062, ""y"": 32.864131927490234}, {""x"": 164.47000122070312, ""y"": 56.77897644042969}, {""x"": 172.97305297851562, ""y"": 82.81958770751953}, {""x"": 177.7560272216797, ""y"": 80.1623764038086}, {""x"": 163.9385528564453, ""y"": 38.17854309082031}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 303.61407470703125, ""y"": 86.14403533935547}, {""x"": 304.1455383300781, ""y"": 97.83573913574219}, {""x"": 296.7053527832031, ""y"": 88.8012466430664}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 260.2212219238281, ""y"": 180.2623748779297}, {""x"": 256.66259765625, ""y"": 180.770751953125}, {""x"": 258.69610595703125, ""y"": 184.83773803710938}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800886
503984602,"{""90800967"": {""retired"": {""id"": 118049803, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:29:16.336Z"", ""updated_at"": ""2023-07-31T14:14:38.688Z"", ""retired_at"": ""2023-07-31T14:14:38.645Z"", ""subject_id"": 90800967, ""retirement_reason"": ""classification_count""}, ""png"": ""794710-54.png"", ""log_png"": ""log-794710-54.png"", ""Image Number"": ""794710-54""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 203.76412963867188, ""y"": 8.595693588256836}, {""x"": 208.33949279785156, ""y"": 7.68062162399292}, {""x"": 209.2545623779297, ""y"": 3.334031105041504}, {""x"": 206.50933837890625, ""y"": 3.334031105041504}, {""x"": 204.22166442871094, ""y"": 5.621710300445557}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800967
503984636,"{""90801071"": {""retired"": null, ""png"": ""794916-35.png"", ""log_png"": ""log-794916-35.png"", ""Image Number"": ""794916-35""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 252.81988525390625, ""y"": 62.62171936035156}, {""x"": 241.0100860595703, ""y"": 72.66004943847656}, {""x"": 238.05763244628906, ""y"": 93.91768646240234}, {""x"": 243.37203979492188, ""y"": 110.45140838623047}, {""x"": 260.4962463378906, ""y"": 125.80414581298828}, {""x"": 279.3919372558594, ""y"": 129.9375762939453}, {""x"": 303.01153564453125, ""y"": 120.48973846435547}, {""x"": 313.04986572265625, ""y"": 92.73670959472656}, {""x"": 302.4210510253906, ""y"": 75.61249542236328}, {""x"": 288.2492980957031, ""y"": 60.850250244140625}, {""x"": 269.3536071777344, ""y"": 59.66926956176758}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801071
503984682,"{""90800856"": {""retired"": {""id"": 118049485, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:15:34.781Z"", ""updated_at"": ""2023-07-31T14:15:20.936Z"", ""retired_at"": ""2023-07-31T14:15:20.927Z"", ""subject_id"": 90800856, ""retirement_reason"": ""classification_count""}, ""png"": ""794689-6.png"", ""log_png"": ""log-794689-6.png"", ""Image Number"": ""794689-6""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 356.3203430175781, ""y"": 142.3998260498047}, {""x"": 359.2943420410156, ""y"": 142.3998260498047}, {""x"": 358.3792724609375, ""y"": 137.36692810058594}, {""x"": 355.634033203125, ""y"": 135.99432373046875}, {""x"": 354.4902038574219, ""y"": 138.28199768066406}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800856
503999670,"{""90800605"": {""retired"": {""id"": 118050078, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:37:15.057Z"", ""updated_at"": ""2023-08-04T09:58:09.965Z"", ""retired_at"": ""2023-08-04T09:58:09.958Z"", ""subject_id"": 90800605, ""retirement_reason"": ""classification_count""}, ""png"": ""794625-2.png"", ""log_png"": ""log-794625-2.png"", ""Image Number"": ""794625-2""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 237.83334350585938, ""y"": 7.26666259765625}, {""x"": 229.83334350585938, ""y"": 54.26666259765625}, {""x"": 202.83334350585938, ""y"": 88.26666259765625}, {""x"": 191.83334350585938, ""y"": 119.26666259765625}, {""x"": 222.83334350585938, ""y"": 143.26666259765625}, {""x"": 228.83334350585938, ""y"": 170.26666259765625}, {""x"": 234.83334350585938, ""y"": 192.26666259765625}, {""x"": 258.8333435058594, ""y"": 192.26666259765625}, {""x"": 270.8333435058594, ""y"": 165.26666259765625}, {""x"": 285.8333435058594, ""y"": 125.26666259765625}, {""x"": 293.8333435058594, ""y"": 81.26666259765625}, {""x"": 291.8333435058594, ""y"": 48.26666259765625}, {""x"": 256.8333435058594, ""y"": 13.26666259765625}, {""x"": 250.83334350585938, ""y"": 1.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 486.8333435058594, ""y"": 147.26666259765625}, {""x"": 468.8333435058594, ""y"": 161.26666259765625}, {""x"": 488.8333435058594, ""y"": 173.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800605
503999694,"{""90801019"": {""retired"": {""id"": 118050197, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:40:57.137Z"", ""updated_at"": ""2023-07-31T15:47:39.227Z"", ""retired_at"": ""2023-07-31T15:47:39.203Z"", ""subject_id"": 90801019, ""retirement_reason"": ""classification_count""}, ""png"": ""794910-44.png"", ""log_png"": ""log-794910-44.png"", ""Image Number"": ""794910-44""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 305.8333435058594, ""y"": 39.26666259765625}, {""x"": 263.8333435058594, ""y"": 82.26666259765625}, {""x"": 237.83334350585938, ""y"": 105.26666259765625}, {""x"": 294.8333435058594, ""y"": 119.26666259765625}, {""x"": 323.8333435058594, ""y"": 105.26666259765625}, {""x"": 318.8333435058594, ""y"": 52.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801019
503999793,"{""90800629"": {""retired"": {""id"": 118049665, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:24:37.172Z"", ""updated_at"": ""2023-07-31T15:48:11.645Z"", ""retired_at"": ""2023-07-31T15:48:11.637Z"", ""subject_id"": 90800629, ""retirement_reason"": ""classification_count""}, ""png"": ""794625-25.png"", ""log_png"": ""log-794625-25.png"", ""Image Number"": ""794625-25""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 236.83334350585938, ""y"": 8.26666259765625}, {""x"": 236.83334350585938, ""y"": 43.26666259765625}, {""x"": 236.83334350585938, ""y"": 80.26666259765625}, {""x"": 218.83334350585938, ""y"": 107.26666259765625}, {""x"": 207.83334350585938, ""y"": 113.26666259765625}, {""x"": 228.83334350585938, ""y"": 120.26666259765625}, {""x"": 235.83334350585938, ""y"": 149.26666259765625}, {""x"": 233.83334350585938, ""y"": 186.26666259765625}, {""x"": 268.8333435058594, ""y"": 186.26666259765625}, {""x"": 283.8333435058594, ""y"": 157.26666259765625}, {""x"": 283.8333435058594, ""y"": 130.26666259765625}, {""x"": 294.8333435058594, ""y"": 113.26666259765625}, {""x"": 292.8333435058594, ""y"": 85.26666259765625}, {""x"": 271.8333435058594, ""y"": 73.26666259765625}, {""x"": 256.8333435058594, ""y"": 61.26666259765625}, {""x"": 251.83334350585938, ""y"": 39.26666259765625}, {""x"": 246.83334350585938, ""y"": 13.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800629
503999843,"{""90800714"": {""retired"": {""id"": 118050032, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:36:30.815Z"", ""updated_at"": ""2023-07-31T15:48:34.237Z"", ""retired_at"": ""2023-07-31T15:48:34.228Z"", ""subject_id"": 90800714, ""retirement_reason"": ""classification_count""}, ""png"": ""794661-48.png"", ""log_png"": ""log-794661-48.png"", ""Image Number"": ""794661-48""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""more than 3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 460.8333435058594, ""y"": 24.26666259765625}, {""x"": 431.8333435058594, ""y"": 33.26666259765625}, {""x"": 445.8333435058594, ""y"": 60.26666259765625}, {""x"": 473.8333435058594, ""y"": 58.26666259765625}, {""x"": 478.8333435058594, ""y"": 41.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 295.8333435058594, ""y"": 1.26666259765625}, {""x"": 304.8333435058594, ""y"": 12.26666259765625}, {""x"": 315.8333435058594, ""y"": 2.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 242.83334350585938, ""y"": 157.26666259765625}, {""x"": 222.83334350585938, ""y"": 171.26666259765625}, {""x"": 255.83334350585938, ""y"": 177.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 15.833335876464844, ""y"": 126.26666259765625}, {""x"": 0.8333358764648438, ""y"": 139.26666259765625}, {""x"": 2.8333358764648438, ""y"": 152.26666259765625}, {""x"": 19.833335876464844, ""y"": 153.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800714
503999883,"{""90800627"": {""retired"": {""id"": 118049757, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:27:37.116Z"", ""updated_at"": ""2023-07-31T15:48:52.192Z"", ""retired_at"": ""2023-07-31T15:48:52.177Z"", ""subject_id"": 90800627, ""retirement_reason"": ""classification_count""}, ""png"": ""794625-23.png"", ""log_png"": ""log-794625-23.png"", ""Image Number"": ""794625-23""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 236.83334350585938, ""y"": 5.26666259765625}, {""x"": 234.83334350585938, ""y"": 44.26666259765625}, {""x"": 233.83334350585938, ""y"": 84.26666259765625}, {""x"": 221.83334350585938, ""y"": 98.26666259765625}, {""x"": 204.83334350585938, ""y"": 111.26666259765625}, {""x"": 229.83334350585938, ""y"": 121.26666259765625}, {""x"": 238.83334350585938, ""y"": 144.26666259765625}, {""x"": 236.83334350585938, ""y"": 178.26666259765625}, {""x"": 242.83334350585938, ""y"": 190.26666259765625}, {""x"": 263.8333435058594, ""y"": 185.26666259765625}, {""x"": 284.8333435058594, ""y"": 169.26666259765625}, {""x"": 292.8333435058594, ""y"": 144.26666259765625}, {""x"": 291.8333435058594, ""y"": 115.26666259765625}, {""x"": 285.8333435058594, ""y"": 85.26666259765625}, {""x"": 270.8333435058594, ""y"": 71.26666259765625}, {""x"": 256.8333435058594, ""y"": 63.26666259765625}, {""x"": 254.83334350585938, ""y"": 8.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800627
503999905,"{""90800927"": {""retired"": {""id"": 118049953, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:33:46.685Z"", ""updated_at"": ""2023-08-04T09:54:57.240Z"", ""retired_at"": ""2023-08-04T09:54:57.232Z"", ""subject_id"": 90800927, ""retirement_reason"": ""classification_count""}, ""png"": ""794710-15.png"", ""log_png"": ""log-794710-15.png"", ""Image Number"": ""794710-15""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 88.83333587646484, ""y"": 94.26666259765625}, {""x"": 97.83333587646484, ""y"": 134.26666259765625}, {""x"": 130.83334350585938, ""y"": 152.26666259765625}, {""x"": 111.83333587646484, ""y"": 113.26666259765625}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800927
